S000005801	YOR275C	S. cerevisiae	RIM20	Regulator of IME2	Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation
S000005802	YOR276W	S. cerevisiae	CAF20	Cap Associated Factor	Phosphoprotein of the mRNA cap-binding complex; involved in translational control; repressor of cap-dependent translational initiation; translational activator of select mRNAs during filamentous growth; competes with eIF4G for binding to eIF4E 
S000005803	YOR277C	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps the verified gene CAF20
S000005804	YOR278W	S. cerevisiae	HEM4	HEMe biosynthesis	Uroporphyrinogen III synthase; catalyzes the conversion of hydroxymethylbilane to uroporphyrinogen III, the fourth step in heme biosynthesis; deficiency in the human homolog can result in the disease congenital erythropoietic porphyria
S000005805	YOR279C	S. cerevisiae	RFM1	Repression Factor of Middle sporulation element	Component of the Sum1p-Rfm1p-Hst1p complex; Rfm1p tethers the Hst1p histone deacetylase to the DNA-binding protein Sum1p; complex is involved in transcriptional repression of middle sporulation genes and in initiation of DNA replication
S000005806	YOR280C	S. cerevisiae	FSH3	Family of Serine Hydrolases	Putative serine hydrolase; likely target of Cyc8p-Tup1p-Rfx1p transcriptional regulation; sequence is similar to S. cerevisiae Fsh1p and Fsh2p and the human candidate tumor suppressor OVCA2
S000005807	YOR281C	S. cerevisiae	PLP2	Phosducin-Like Protein	Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene
S000005808	YOR282W	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps essential, verified gene PLP2/YOR281C
S000005809	YOR283W	S. cerevisiae	""	""	Phosphatase with a broad substrate specificity; has some similarity to GPM1/YKL152C, a phosphoglycerate mutase; YOR283W is not an essential gene
S000005810	YOR284W	S. cerevisiae	HUA2	""	Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly
S000005811	YOR285W	S. cerevisiae	RDL1	RhoDanese-Like protein	Thiosulfate sulfurtransferase; contains a rhodanese-like domain; localized to the mitochondrial outer membrane; protein abundance increases in response to DNA replication stress; similar to the human TSTD gene
S000005812	YOR286W	S. cerevisiae	RDL2	RhoDanese-Like protein	Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p, Uba4p, Tum1p, and Ych1p; overexpression causes a cell cycle delay; null mutant displays elevated frequency of mitochondrial genome loss
S000005813	YOR287C	S. cerevisiae	RRP36	Ribosomal RNA Processing	Component of 90S preribosomes; involved in early cleavages of the 35S pre-rRNA and in production of the 40S ribosomal subunit
S000005814	YOR288C	S. cerevisiae	MPD1	Multicopy suppressor of PDI1 deletion	Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation
S000005815	YOR289W	S. cerevisiae	""	""	Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
S000005816	YOR290C	S. cerevisiae	SNF2	Sucrose NonFermenting	Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p
S000005817	YOR291W	S. cerevisiae	YPK9	Yeast ParK9	Vacuolar protein with a possible role in sequestering heavy metals; has similarity to type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome; undergoes autophosphorylation, which is impaired by mutation of catalytic Asp781 residue in P-type motif for autophosphorylation
S000005818	YOR292C	S. cerevisiae	""	""	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene
S000005819	YOR293W	S. cerevisiae	RPS10A	Ribosomal Protein of the Small subunit	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10A has a paralog, RPS10B, that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia
S000005820	YOR294W	S. cerevisiae	RRS1	Regulator of Ribosome Synthesis	Essential protein that binds ribosomal protein L11; required for nuclear export of the 60S pre-ribosomal subunit during ribosome biogenesis; localizes to the nucleolus and in foci along nuclear periphery; cooperates with Ebp2p and Mps3p to mediate telomere clustering by binding Sir4p, but is not involved in telomere tethering; mouse homolog shows altered expression in Huntington's disease model mice
S000005821	YOR295W	S. cerevisiae	UAF30	Upstream Activation Factor subunit	Subunit of UAF (upstream activation factor) complex; UAF is an RNA polymerase I specific transcription stimulatory factor composed of Uaf30p, Rrn5p, Rrn9p, Rrn10p, histones H3 and H4; targeting factor for the UAF that facilitates activation of many rDNA genes; deletion decreases cellular growth rate; UAF30 has a paralog, TRI1, that arose from the whole genome duplication
S000005822	YOR296W	S. cerevisiae	""	""	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene
S000005823	YOR297C	S. cerevisiae	TIM18	Translocase of the Inner Mitochondrial membrane	Component of the mitochondrial TIM22 complex; involved in insertion of polytopic proteins into the inner membrane; may mediate assembly or stability of the complex
S000005824	YOR298W	S. cerevisiae	MUM3	MUddled Meiosis	Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases
S000005825	YOR299W	S. cerevisiae	BUD7	BUD site selection	Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p, Bch2p, Bud7p, and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins, including Chs3p, from the Golgi to the plasma membrane; BUD7 has a paralog, BCH1, that arose from the whole genome duplication
S000005826	YOR300W	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps with verified gene BUD7/YOR299W; mutation affects bipolar budding and bud site selection, though phenotype could be due to the mutation's effects on BUD7
S000005827	YOR301W	S. cerevisiae	RAX1	Revert to Axial	Protein involved in establishing bud site selection; localizes to the bud neck and previous sites of cell division (bud scars or cytokinesis remnants (CRMs); localization to both sites is interdependent with Rax2p; required with Rax2p to anchor Nba1p and Nis1p to CRMs where a Cdc42p inhibitory zone is established, preventing repolarization of cells at previous division sites; predicted type IIIa transmembrane protein with similarity to members of the insulin-related peptide superfamily
S000005828	YOR302W	S. cerevisiae	""	""	CPA1 uORF; Arginine attenuator peptide, regulates translation of the CPA1 mRNA
S000005829	YOR303W	S. cerevisiae	CPA1	Carbamyl Phosphate synthetase A	Small subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an attenuator peptide encoded by YOR302W within the CPA1 mRNA 5'-leader
S000005830	YOR304C-A	S. cerevisiae	BIL1	Bud6-Interacting Ligand	Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck
S000005831	YOR304W	S. cerevisiae	ISW2	Imitation SWitch subfamily	ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that, with Itc1p, forms a complex required for repression of a-specific genes, INO1, and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide
S000005832	YOR305W	S. cerevisiae	RRG7	Required for Respiratory Growth	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene
S000005833	YOR306C	S. cerevisiae	MCH5	MonoCarboxylate transporter Homolog	Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport
S000005834	YOR307C	S. cerevisiae	SLY41	Suppressor of Loss of Ypt1	Protein involved in ER-to-Golgi transport; packaged into COPII vesicles for trafficking between ER and Golgi
S000005835	YOR308C	S. cerevisiae	SNU66	Small NUclear ribonucleoprotein associated	Component of the U4/U6.U5 snRNP complex; involved in pre-mRNA splicing via spliceosome; also required for pre-5S rRNA processing and may act in concert with Rnh70p; has homology to human SART-1
S000005836	YOR309C	S. cerevisiae	""	""	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58
S000005837	YOR310C	S. cerevisiae	NOP58	NucleOlar Protein of 58 kDa	Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA
S000005838	YOR311C	S. cerevisiae	DGK1	DiacylGlycerol Kinase	Diacylglycerol kinase; localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain
S000005839	YOR312C	S. cerevisiae	RPL20B	Ribosomal Protein of the Large subunit	Ribosomal 60S subunit protein L20B; homologous to mammalian ribosomal protein L18A, no bacterial homolog; RPL20B has a paralog, RPL20A, that arose from the whole genome duplication
S000005840	YOR313C	S. cerevisiae	SPS4	SPorulation Specific trancript	Protein whose expression is induced during sporulation; not required for sporulation; heterologous expression in E. coli induces the SOS response that senses DNA damage
S000005841	YOR314W	S. cerevisiae	""	""	Putative protein of unknown function; conserved across S. cerevisiae strains
S000005842	YOR315W	S. cerevisiae	SFG1	SuperFicial pseudohyphal Growth	Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate
